text,intent
The exchange rate that was applied for an international purchase was wrong.,card_payment_wrong_exchange_rate
"Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me?",card_payment_wrong_exchange_rate
Why am I being charged more on exchange with things I bought abroad?,card_payment_wrong_exchange_rate
"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.",card_payment_wrong_exchange_rate
I made a purchase but the exchange rate is wrong?,card_payment_wrong_exchange_rate
Why on earth is the exchange rate so bad?   Can I get a rate closer to the actual interbank rate?,card_payment_wrong_exchange_rate
What do I do if the ATM took my card?,card_swallowed
What do I do now my credit card has been swallowed by the ATM?,card_swallowed
An ATM machine didn't give me back my card.,card_swallowed
"My card got trapped inside an ATM, what should I do?",card_swallowed
What do I do if I can't get my card out of the ATM?,card_swallowed
My card got stuck in an ATM.,card_swallowed
Your machine took my card. How do I get it back?,card_swallowed
"I can't get my card out of the ATM, what should I do now?",card_swallowed
My card is stuck in the ATM?,card_swallowed
I didn't get my card back from the ATM.,card_swallowed
"The ATM at Metro bank on High St. Kensington didn't return my card, and the bank is now closed. How do I get back a card swallowed by an ATM?",card_swallowed
I need a new card because the ATM took mine.,card_swallowed
The ATM stole my card!,card_swallowed
How can I get my card out of the stupid ATM that ate it?,card_swallowed
The ATM took my card.,card_swallowed
The ATM won't give me my card back. I need it back now!,card_swallowed
How do I get my card back quickly from a bank machine that it?,card_swallowed
The ATM sucked my card in.,card_swallowed
The ATM did not give me my card back?,card_swallowed
I was getting cash and the card got stuck inside,card_swallowed
What should I do since my card is trapped in the ATM?,card_swallowed
what do I need to do if the ATM kept my card?,card_swallowed
The ATM machine would not give my card back,card_swallowed
I can't get my card out of the ATM,card_swallowed
Why did the ATM take my card and keep it?,card_swallowed
What are the steps to get my card back that was kept by the ATM?,card_swallowed
How do I get my card out of the ATM?,card_swallowed
Why did the ATM eat my card?,card_swallowed
Please send a new card; the ATM ate mine.,card_swallowed
The ATM didnt return my card!,card_swallowed
I was removing a dollar amount from my account and now don't have access to my card.,card_swallowed
A Bank ATM did not give my card back. What do I do now?,card_swallowed
Why did the ATM swallow my card?,card_swallowed
lost my card in atm,card_swallowed
I cannot get my card out of the ATM.,card_swallowed
An ATM machine didn't return my card.,card_swallowed
My card is stuck inside the ATM.,card_swallowed
The bank machine didn't give my card back how do I get a new one fast?,card_swallowed
What should I do if the atm eats my card?,card_swallowed
What do I do?  The ATM took my card!,card_swallowed
The ATM kept my card?,card_swallowed
Who do I talk to about the ATM swallowing my card?,card_swallowed
An ATM swallowed my credit card!,card_swallowed
What do I do if the ATM swallowed my card?,card_swallowed
"Please help, the atm swallowed my card, what do I do?",card_swallowed
I have lost my credit card in the ATM!,card_swallowed
how can the money machine keep my card what do i need to do?,card_swallowed
How do I get a new card as your machine swallowed mine!,card_swallowed
The ATM machine ate my card.,card_swallowed
how to get new card after atm eats it,card_swallowed
My card was eaten by the cash machine what do I do?,card_swallowed
What do I do after the ATM takes my card.,card_swallowed
How can I get my card out of the ATM?,card_swallowed
Will you please help me get my card back?,card_swallowed
The ATM ate my card; how do I get a new one?,card_swallowed
How do I get my card back after the ATM swallowed it.,card_swallowed
"My card is stuck in an ATM machine, how do I get it back quickly?",card_swallowed
atm ate my card,card_swallowed
What are the steps I should take to recover my swallowed card?,card_swallowed
"My card is stuck inside the ATM, what am I supposed to do?",card_swallowed
What should I do with my stuck ATM?,card_swallowed
I think someone is using my card without my permission!,compromised_card
What do I do if I detect fraudulent use on my car?,compromised_card
I think my account has been hacked there are charges on there I don't recognize.,compromised_card
I don't recognize some transactions.  Is someone else using it?,compromised_card
I just got an email in confirming my purchase with my card. I login to the mobile app on the card and found out there are several purchase were made without me aware of it. Evidently someone had stole my card information and made these fraudulent purchase. I need the transaction to be reverse and have my card suspended.,compromised_card
How do I stop fraud to my account?,compromised_card
card is being used by someone else,compromised_card
I think someone else is using my card.,compromised_card
Someone might be using my card that is not me.,compromised_card
There are strange transactions on my account.  What should I do if I think someone stole my details?,compromised_card
I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,compromised_card
"It looks like someone besides me ordered something with my card, what should I do?",compromised_card
There are charges on my card that I haven't purchased.,compromised_card
Someone might be using my card.  What should I do?,compromised_card
I suspect someone used my card.,compromised_card
Please tell me how you can stop unauthorized payments from being made on my card since on this bill I see that this has happened. There are transactions that I never made from a place I've never been to.,compromised_card
I think that somebody is utilizing my card without my authorization!,compromised_card
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.",compromised_card
Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,compromised_card
What can I do if my card details where stolen from my car? I think they used my card to buy gas.,compromised_card
I want to cancel my card. I think someone else is using it.,compromised_card
"I can't be sure, but I think that someone may be using my card.",compromised_card
What should I do if I think someone is using my card without my permission?,compromised_card
I believe that someone is using my card without my knowledge!,compromised_card
There is unusual activity on my account and I believe someone took my card.,compromised_card
Someone must have found my card details as I don't recognize these transactions.,compromised_card
Should I order a new card before I freeze my original one?,compromised_card
"I think that someone may be using my card, but I'm not sure,.",compromised_card
I think someone has hacked my card!,compromised_card
My card has been compromised. I see a bunch of online shopping charges that I didn't make. I need to freeze it immediately.,compromised_card
I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,compromised_card
am suspicious of my card's security,compromised_card
"Someone is making transactions on my account, I think they took my card information.",compromised_card
I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,compromised_card
There's a possibility that my card was compromised.,compromised_card
What should I do if I think there are unauthorized transactions?,compromised_card
How do I stop fraud to my card?,compromised_card
am afraid someone may have gained access to the info on my card.,compromised_card
My statement shows charges for things I never purchased. Were my account details stolen?,compromised_card
What should I do if someone else used my card?,compromised_card
What steps can I take if someone else is using my card?,compromised_card
Someone might have had access to my card.,compromised_card
What should I do if I think someone stole my details and used my information to make some transactions?,compromised_card
I am not sure but someone else might be using my card,compromised_card
What to do if my card has been used without my permission?,compromised_card
Someone used my card without my permission.,compromised_card
think someone is using my card with permission,compromised_card
I see some transactions that I don't recognize.  I think someone stole my details.,compromised_card
How can I tell if someone else is using my card?,compromised_card
What do I do if I believe to be a victim of credit card fraud?,compromised_card
"My card info was stolen, what do I do?",compromised_card
"i didnt make these transactions, i think my card details might be stolen",compromised_card
I have transactions that I don't recognize - I think someone is using my card.,compromised_card
"my card details could be stolen, as i didnt make these transactions",compromised_card
What do I do if someone used my card without my permission?,compromised_card
There are transactions that I don't recognize. What do I do if I think someone is using my card?,compromised_card
"Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?",compromised_card
I noticed my card was used in a small town that I have never been to. Can you stop the card from being used more?,compromised_card
"I froze my account, but how do I order a replacement card?",compromised_card
What do I do if I think someone has used my card?,compromised_card
My card was stolen and used to make several purchases. Please freeze my card so no one can use it.,compromised_card
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",compromised_card
My card information seems to have been stolen! I don't know where these transactions came from and I've never even been to the city where they were made. I need my card blocked ASAP so this person can't keep using my card.,compromised_card
"My card was used without my permission, what do I do?",compromised_card
What do I do if I think someone has used my card without permission? I can see a few transactions I don't recognize.,compromised_card
Questionable transactions on my account.,compromised_card
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,compromised_card
Someone besides me might be using my card.,compromised_card
Someone hacked into my cards account.,compromised_card
How do I report fraud on my card?,compromised_card
How do I report possible fraudulent activity on my account?,compromised_card
Someone else might be using my card without my permission.,compromised_card
My card must have used my card as there are some transactions that I haven't done myself..,compromised_card
How do I order a replacement for stolen card?,compromised_card
"i dont recognise some of these transactions, i think someone has my card details",compromised_card
Somebody used my card without my knowledge!,compromised_card
I think my card has been compromised in some way.,compromised_card
What should I do if I think that someone might be using me card?,compromised_card
"I might be paranoid, but someone may be using my card.",compromised_card
My wallet was stolen and all my credit cards were in there.  HELP?!!?,compromised_card
There are fraudulent charges that I didn't make on my card. Can you please put in the safeguards necessary to stop this from happening anymore?,compromised_card
The card has suffered a security breach.,compromised_card
My card data has been exposed.,compromised_card
"There are transactions that I did not make on my account, I think someone has my information.",compromised_card
I think someone may be using my card.,compromised_card
I didn't make these transactions. Is someone else using my card?,compromised_card
I'm not sure why my card didn't work,declined_card_payment
My card is not working at stores.,declined_card_payment
Do you know why my card payment has been declined?,declined_card_payment
Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.,declined_card_payment
I could not use my card in a store.,declined_card_payment
If my card payment isn't working what do I do?,declined_card_payment
I'm not sure why the card payment didn't work.,declined_card_payment
Tell me why my card payment has been declined.,declined_card_payment
I was just shopping online for some tickets and the payment was declined by you.  Why has this happened?  I am certain I have the right amount of funds in my account.,declined_card_payment
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,declined_card_payment
What are the reasons why a card payment would be declined?,declined_card_payment
The card payment I attempted to make failed.,declined_card_payment
Why has my card been declined?,declined_card_payment
I went to use my new card today and the card was repeatedly declined. I would really like to use this card and need to know what to do about it.,declined_card_payment
"I was out today looking forward to paying with my new card, but the payment just kept getting declined. This is really sad, what's going on?",declined_card_payment
What is the reason my payment was not accepted?,declined_card_payment
"May monthly payment to Apple has been declined but I don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",declined_card_payment
You have declined my  payment.,declined_card_payment
Can you tell me why my card keeps getting declined every time I try to use it?,declined_card_payment
Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,declined_card_payment
"Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?",declined_card_payment
I NEED HELP WITH MY CARD!!!!! please. It keeps getting declined when I try to use it. I have tried a few times to use it and it keeps getting rejected. I have no idea why.,declined_card_payment
How do I check to see why my card payment was declined?,declined_card_payment
Why was my card declined in a shop?,declined_card_payment
The payment for the card did not go through,declined_card_payment
My card was rejected,declined_card_payment
I use this card all the time so why did it get declined at the store today?,declined_card_payment
I couldn't pay with my card,declined_card_payment
Why are all my card payments being declined?,declined_card_payment
I couldn't pay with card in a shop,declined_card_payment
Why is my payment declined? It looked like everything worked ok and my account was fine.,declined_card_payment
My card payment failed.,declined_card_payment
"My payment has been declined!! What's going on, I thought everything was alright and working well?",declined_card_payment
My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.,declined_card_payment
My card wasn't working in a shop,declined_card_payment
I'm sure I have enough money so why didn't the store accept my card?,declined_card_payment
Why has my payment been declined? I paid by card.,declined_card_payment
can you tell me why my card was declined?,declined_card_payment
My card didn't go through.  It doesn't make sense.  You told me that everything was ok.,declined_card_payment
Please explain why my payment was declined? I thought everything was good.,declined_card_payment
"When I use my card, it says decline?",declined_card_payment
My card payment didn't work,declined_card_payment
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",declined_card_payment
Why was my card declined?,declined_card_payment
I tried to make a purchase in the store but my card was declined.,declined_card_payment
My card payment wasn't accepted.,declined_card_payment
is there a reason that my payment didnt go through,declined_card_payment
My card payment did not go through.,declined_card_payment
Explain the payment that was declined!,declined_card_payment
Explain why my card payment wouldn't go through.,declined_card_payment
Why didn;t my payment work,declined_card_payment
My card couldn't pay in a shop.,declined_card_payment
My payment card was declined - could you tell me why?,declined_card_payment
"Hi, is everything in good standing with my card? I am receiving multiple ""decline"" messages.",declined_card_payment
Why didn't my card payment work?,declined_card_payment
My card payment didn't go through.,declined_card_payment
How can a payment be declined,declined_card_payment
The store card reader would not accept my card.,declined_card_payment
Why was my payment declined? I keep trying my card but it's not working.,declined_card_payment
My card was declined,declined_card_payment
my payment was rejected,declined_card_payment
I was wondering why my card was declined,declined_card_payment
"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",declined_card_payment
Why did my card payment not work?,declined_card_payment
"my card payment has been declined, do you know why?",declined_card_payment
My credit card has been declined.,declined_card_payment
Why did my card payment get declined?,declined_card_payment
Why won't you accept my payment? I keep trying with this card and it's not working.,declined_card_payment
My card payment is being declined and I've tried several times.,declined_card_payment
For some reason my card payment didn't work,declined_card_payment
Why has my card declined,declined_card_payment
A shop I go to didn't let me pay.,declined_card_payment
Why did my payment fail?,declined_card_payment
Can you tell me why my card payment did not work?,declined_card_payment
My card would not work at a shop.,declined_card_payment
I could not get my card to work at a shop.,declined_card_payment
My card payment has been declined,declined_card_payment
I've tried using my card multiple times and it keeps getting declined.,declined_card_payment
My card was refused,declined_card_payment
Why is it saying my card payment is declined when I made it?,declined_card_payment
My card failed to work when I was shopping in a store,declined_card_payment
why couldn't I use my card at a store?,declined_card_payment
My card did not work at store.,declined_card_payment
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?,declined_card_payment
Why was my new card declined?,declined_card_payment
Why do you keep declining my payment?I tried several times with this card and it is just not working.,declined_card_payment
Why do you keep declining my payment? I tried several times already with this card and it is just not working.,declined_card_payment
Why am I being declined?,declined_card_payment
Could you explain why my card payment did not work?,declined_card_payment
"Hi, Today i have tried to make payment by my new card, but payment got declined many times. I am very disappointed, please look into this.",declined_card_payment
I don't know why my card payment did not work,declined_card_payment
"my card was refused, why?",declined_card_payment
I don't understand why my payment was declined. I thought everything was ok.,declined_card_payment
I tried to pay with my card and it didn't work,declined_card_payment
Why do you keep declining my payment?I tried several times already with this card and it is just not working.,declined_card_payment
The card payment is declined.  Please inform me why.,declined_card_payment
"My card payment has been declined, why?",declined_card_payment
Why would you decline my card?,declined_card_payment
My payment for my card is not working,declined_card_payment
Why would a card payment be declined?,declined_card_payment
I was so embarrassed. Why didn't my payment clear?,declined_card_payment
It seems like my card payment didn't work.,declined_card_payment
"I've tried many times to make a payment, but it's not going through.  What's wrong?",declined_card_payment
Why has my card been declined?  whats the deal?,declined_card_payment
For some reason my card payment hasn't worked. what can I do to look into that?,declined_card_payment
Could you please tell me why my card payment didn't work?,declined_card_payment
"my payment was rejected, do you know why?",declined_card_payment
My card payment doesn't work.,declined_card_payment
"I made a card payment, but it has been declined?",declined_card_payment
"Everything seems fine with my account, so why did it decline my payment?",declined_card_payment
"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good.",declined_card_payment
My payment has been declined several times.  Can you help me?,declined_card_payment
I had a decline on my card. Why?,declined_card_payment
When I tried to pay in a store my card din't work,declined_card_payment
I was just needing to know why my card got declined,declined_card_payment
My payment was declined,declined_card_payment
Why was the payment on my card declined?,declined_card_payment
I made a card payment but it didn't work. Why not?,declined_card_payment
"I was out today looking forward to paying with my brand new card, turns out the payment just kept getting declined. This is pretty sad, what's going on?",declined_card_payment
Do you know the reason why my card payment was declined?,declined_card_payment
What is going on with it saying my card payment was declined?,declined_card_payment
"I keep trying to make a payment, but it doesn't work.",declined_card_payment
What could the reason be that my payment card was declined?,declined_card_payment
My card did not go through in a shop,declined_card_payment
Is there an issue with my card payment as it has not gone through.,declined_card_payment
Why wasn't my card payment accepted?,declined_card_payment
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment
The card payment I made didn't work.,declined_card_payment
"I received my new card and tried using it today, just to have it show declined over and over again.  Why is this happening?",declined_card_payment
My card payment won't work.,declined_card_payment
My card payment has failed.,declined_card_payment
Whats the reason for my payment being declined? It looked like everything went through ok and my account was good.,declined_card_payment
I just got my new card and tried using it and it was declined?,declined_card_payment
"I know there's money in my account, why did my account decline me?",declined_card_payment
Why are the payments being declined on my new card?  I tried several times to use my new card to pay for my gas at the Shell station in my neighborhood.  I am very distressed about my new card not working.,declined_card_payment
Why would my card payment not work?,declined_card_payment
My card payment wasn't declined,declined_card_payment
Reason for my card to decline,declined_card_payment
Why have you declined my card payment?,declined_card_payment
My card was not accepted in a shop,declined_card_payment
I had a card payment that was declined.  Why?,declined_card_payment
How come my card payment has been declined?,declined_card_payment
"I have enough money in my account, so why is my card being declined?",declined_card_payment
Can you please advise if there is something wrong with my card? I have had multiple rejections and do not know the reason. Thanks!,declined_card_payment
"Card payment was declined, do you know why?",declined_card_payment
I've tried several times to make a payment and every time my card is declined? Could my card be locked? I don't know what to do.,declined_card_payment
"I had a problem with my card payment, can you help?",declined_card_payment
I tried to used my card in a shop and the transaction was declined.,declined_card_payment
"I was out today looking forward to paying with my new card, turns out the payment kept getting declined. This is really sad, what's going on?",declined_card_payment
Card payment didn't go through.,declined_card_payment
Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,declined_card_payment
My card payment was not successful.,declined_card_payment
Tell me why my card payment was declined.,declined_card_payment
"I'm not sure what to do about the PIN, because I don't have one yet.",get_physical_card
Is my PIN sent separably?,get_physical_card
Where can I get my card PIN?,get_physical_card
my pin hasn't arrived in the post! How do I cancel it or get a new one?,get_physical_card
Where is the card PIN located?,get_physical_card
"I have my card, when whill my PIN be available?",get_physical_card
I dont have a pin,get_physical_card
i have yet to get my pin,get_physical_card
Where is my card PIN?,get_physical_card
The card PIN?,get_physical_card
I do not see the card PIN anywhere?,get_physical_card
My pin isn't here yet,get_physical_card
Is my PIN recorded anywhere?,get_physical_card
How will I know my pin number?,get_physical_card
"I need my PIN, where is it?",get_physical_card
I haven't received my pin,get_physical_card
I am not able to see the card PIN anywhere?,get_physical_card
"I don't know my PIN, how can I find that out?",get_physical_card
Where can the pin be located?,get_physical_card
How do I find my PIN?,get_physical_card
Why have I not received my PIN,get_physical_card
When do I get my PIN?,get_physical_card
Where can I locate my card PIN?,get_physical_card
Tell me about the card PIN?,get_physical_card
"In the app, where do I find my card PIN?",get_physical_card
do i have to wait for a physical card before i get my pin,get_physical_card
The card PIN is not visible anywhere?,get_physical_card
I cannot see the card PIN anywhere?,get_physical_card
How will I receive my PIN?,get_physical_card
My card arrived but I don't know how to get my PIN.,get_physical_card
Where should I look for my PIN number at?,get_physical_card
Where can I locate my PIN at?,get_physical_card
Where is the PIN for my card located?,get_physical_card
I do not have my pin yet,get_physical_card
Do I have a card PIN?,get_physical_card
Where is my PIN located?,get_physical_card
I can't find the PIN.,get_physical_card
What can you tell me about the card PIN?,get_physical_card
Where can I find my card PIN?,get_physical_card
How do I find my PIN number?,get_physical_card
I am yet to receive my pin.,get_physical_card
i cannot find my card PIN,get_physical_card
How do I set up my card PIN?,get_physical_card
I cannot find my PIN.,get_physical_card
How do I request the PIN?,get_physical_card
I haven't received the PIN yet.,get_physical_card
"I signed up, but don't have a PIN. Where can I find it?",get_physical_card
How is the PIN delivered?,get_physical_card
"Help, I don't know what the PIN is to my card?",get_physical_card
I didn't get a PIN yet. What gives?,get_physical_card
Where's my card PIN?,get_physical_card
How do I set my physical card PIN?,get_physical_card
wheres my pin,get_physical_card
When will I have access to my pin number?,get_physical_card
What's my pin number?,get_physical_card
Where do i find my PIN?,get_physical_card
When do I set up my card PIN?,get_physical_card
Can you tell me how to locate my PIN?,get_physical_card
Do i have to wait to get the pin or can i set up a pin,get_physical_card
How do I locate my PIN now that I have my card?,get_physical_card
Where is my PIN?,get_physical_card
Explain the card PIN to me.,get_physical_card
How do I find the PIN?,get_physical_card
Will the PIN come separately?,get_physical_card
Where can I find my PIN? I haven't gotten it yet.,get_physical_card
Where is my pin? I don't have it yet,get_physical_card
How do I know what my PIN is?,get_physical_card
How long does it take for me to get my pin,get_physical_card
How long do I wait for my PIN,get_physical_card
still need to get card pin,get_physical_card
I have not received my pin yet,get_physical_card
How do I get my card PIN?,get_physical_card
I havn't received my PIN yet.,get_physical_card
I haven't received my PIN yet. Do I need to get it from you?,get_physical_card
In regards to the PIN of the card?,get_physical_card
Does the PIN come under separate cover?,get_physical_card
do i need to wait to get my card before getting a pin,get_physical_card
Will my pin number be sent with my card?,get_physical_card
I can't find my PIN anywhere.,get_physical_card
I have a question regarding the PIN of the card?,get_physical_card
How do I get a PIN?,get_physical_card
I haven't been sent my new pin!,get_physical_card
"So, the card PIN?",get_physical_card
can i go into my app to find my pin,get_physical_card
Is the PIN separately delivered?,get_physical_card
I don't have a PIN at this point.,get_physical_card
do i need to wait for my card before i get pin,get_physical_card
Where do I find my card PIN?,get_physical_card
I can't find the card PIN.,get_physical_card
Where is the PIN number found?,get_physical_card
When do I get my card PIN?,get_physical_card
How is my PIN sent?,get_physical_card
Is the PIN sent in another message?,get_physical_card
Do you deliver the PIN separately?,get_physical_card
Is my PIN the same thing as my passcode?,get_physical_card
"I'm looking in the App and can't find my PIN, where should I look?",get_physical_card
I've been waiting ages and my PIN hasn't gotten here.,get_physical_card
How do I get started when I get my card?,get_physical_card
Show me where I can see the PIN?,get_physical_card
How do I find my new pin?,get_physical_card
can i create my own pin right away,get_physical_card
how to get card pin?,get_physical_card
Where do I find my PIN for my new card?,get_physical_card
Can you deliver the PIN separately?,get_physical_card
is my pin the same as my passcode,get_physical_card
how do i get a pin for my card,get_physical_card
Are extra charges added for sending out additional cards?,getting_spare_card
I'd like to order an additional card,getting_spare_card
I want some extra physical cards.,getting_spare_card
"I would like open a second card for my daughter, how can you assist me?",getting_spare_card
Am I gonna be charged for sending out more cards?,getting_spare_card
Would I have to pay anything if I need an additional card?,getting_spare_card
Is it possible to get a second card for my daughter?,getting_spare_card
Can I get a few more physical cards?,getting_spare_card
What's the limit on total number of cards I can have?,getting_spare_card
Is there a charge for sending out more cards?,getting_spare_card
How much does it cost to get more cards?,getting_spare_card
How can I create another card linked to this account?,getting_spare_card
May I order another card?,getting_spare_card
Can I order another card?,getting_spare_card
Can I order a second card?,getting_spare_card
Can I have more physical cards?,getting_spare_card
How many physical cards am I allowed to have?,getting_spare_card
I want to get few more physical cards,getting_spare_card
Please tell me if I'm going to be charged for sending out more cards?,getting_spare_card
Can I get more cards just incase?,getting_spare_card
Would I be able to get a second card?,getting_spare_card
Do you charge for sending out more cards?,getting_spare_card
I need a second card on this account for my daughter.,getting_spare_card
How can I get another card?,getting_spare_card
Can I have a third card?,getting_spare_card
I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,getting_spare_card
I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,getting_spare_card
What is the price for an additional card?,getting_spare_card
Can I get a second card for free?,getting_spare_card
Will I be charged if I add more cards to the account?,getting_spare_card
How many cards am I allowed?,getting_spare_card
"Can my daughter also have a card issued in her name, but linked to my account?",getting_spare_card
I'd like to order another card,getting_spare_card
Can I have a supplementary card?,getting_spare_card
"I lost my card and need a new one, will it cost me?",getting_spare_card
My daughter need a card from this account. Is that possible?,getting_spare_card
My daughter would like a card from my account?  Can I do this?,getting_spare_card
Are there any fees to get additional cards?,getting_spare_card
Can you send me more cards for my account?,getting_spare_card
"I would like some more physical cards, what is my limit?",getting_spare_card
Can I have a duplicate second card?,getting_spare_card
"I want to give a second card for this account to my daughter, would this be possible?",getting_spare_card
What is the procedure for me to get more cards on my account?,getting_spare_card
Am I permitted to have a spare card?,getting_spare_card
I was wondering if I could get a second card on this account? I would like my daughter to have one.,getting_spare_card
Do I have to pay for a second card?,getting_spare_card
I would like to purchase another card.,getting_spare_card
Is it possible to order another card?,getting_spare_card
I'd like to have extra cards. Will I have to pay for that?,getting_spare_card
How do I get a spare card?,getting_spare_card
How do i request more physical cards?,getting_spare_card
What steps do I need to get another card?,getting_spare_card
I would like more physical cards,getting_spare_card
Is there a charge for getting more cards?,getting_spare_card
Can I have a second card issued to another family member?,getting_spare_card
How do I obtain a second card?,getting_spare_card
How much is it to buy another card? I was hoping to buy another one.,getting_spare_card
Where do I order additional cards?,getting_spare_card
How much would an extra card cost?,getting_spare_card
I would like an extra card.,getting_spare_card
Do you send duplicate cards?,getting_spare_card
I would like to use one of my cards for a family member. Is that allowed?,getting_spare_card
Can another family member hold a card for this account in addition to mine?,getting_spare_card
I need another card,getting_spare_card
"If I need an additional card, is there a fee for that?",getting_spare_card
I want a new card,getting_spare_card
Will I get charged for sending out more cards?,getting_spare_card
How many different cards can I have for my account?,getting_spare_card
I need more physical cards.,getting_spare_card
Am I allowed to carry an additional card?,getting_spare_card
Does it cost extra to send out more than one card?,getting_spare_card
How do I get extra physical cards?,getting_spare_card
Can I get spare cards?,getting_spare_card
Is it possible to get another card?,getting_spare_card
I need more physical cards than I have right now!,getting_spare_card
Is a new debit card free?,getting_spare_card
How many cards can I have?,getting_spare_card
"If I want to send out more cards, do you charge extra for that?",getting_spare_card
Do you charge extra for duplicate cards?,getting_spare_card
I would like to get additional physical cards at this time,getting_spare_card
How do I receive more physical cards,getting_spare_card
"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",getting_spare_card
Would it be possible for me to get a second card?,getting_spare_card
"I am interested in giving a second card to my daughter, how can I make this happen?",getting_spare_card
Is it possible for me to give my daughter a second card for this account?,getting_spare_card
"daughter needs card, how do i add her",getting_spare_card
Is there any way to get another card on the same account?,getting_spare_card
If I need more than cards will I have to pay a fee to receive them?,getting_spare_card
I need a new card.,getting_spare_card
I'd like to get another card,getting_spare_card
"If I get another card, what kind of fees am I looking at?",getting_spare_card
Will there be a charge for sending out more cards?,getting_spare_card
I would like to get a few more physical cards.,getting_spare_card
How many active cards can I have?,getting_spare_card
How much does it cost for additional cards?,getting_spare_card
What should I do if I want to get another card for someone in my family?,getting_spare_card
How do I order another card?,getting_spare_card
I'm looking to get an additional card.,getting_spare_card
Can I get another card?,getting_spare_card
I would like to get some extra cards?,getting_spare_card
Is it free to send out more cards?,getting_spare_card
Is it possible to purchase more physical cards with my account?,getting_spare_card
Is there a fee for sending out more cards?,getting_spare_card
How much is it to send out additional cards?,getting_spare_card
Will it cost me to get a second card?,getting_spare_card
How do I get another card,getting_spare_card
Is there a fee for sending additional cards?,getting_spare_card
Is it possible to have a second card?,getting_spare_card
I would like a second card.,getting_spare_card
What is the charge for sending out more cards?,getting_spare_card
"I would like to give another card to my daughter, how can I proceed?",getting_spare_card
What's the process to receive a second card?,getting_spare_card
how is it possible to add another card to account,getting_spare_card
How do I go about ordering another card?,getting_spare_card
How do I get extra cards?,getting_spare_card
Do you send more than one card?,getting_spare_card
Are extra cards free?,getting_spare_card
Do you charge for sending more cards?,getting_spare_card
Can I have another card in addition to my first one?,getting_spare_card
"I need a second card, can I have more than one?",getting_spare_card
I want a backup second card. Is this possible?,getting_spare_card
Physical cards are what I need more of,getting_spare_card
Can I have a spare card for this account please?,getting_spare_card
I need two cards. Is this possible?,getting_spare_card
Can I have more than one card?,getting_spare_card
I need another card for a member of my family. Is this possible? How soon can I get one?,getting_spare_card
Is there any way I can get more physical cards to use with my account?,getting_spare_card
Can I give a second card for this account to my daughter?,getting_spare_card
Is it possible to give a second card from my account to my daughter?,getting_spare_card
Has there been any activity on my card today?,lost_or_stolen_card
I lost my wallet and all my cards were in it.,lost_or_stolen_card
I'm panicking!  I lost my card!  Help!,lost_or_stolen_card
I need to report a stolen card,lost_or_stolen_card
How do I replace a stolen card?,lost_or_stolen_card
Can you provide information for freezing my card immediately?,lost_or_stolen_card
What's the phone number to freeze a card?,lost_or_stolen_card
I can't find my card! Can you help?,lost_or_stolen_card
"Hi, I am on vacation in Spain and someone stole my bag with my phone and wallet with cards and everything. Can you block it ASAP and then I want to order a new one also ASAP.",lost_or_stolen_card
Help! I lost my card!,lost_or_stolen_card
My card is missing.  Please help.,lost_or_stolen_card
I think that my card has been stolen!,lost_or_stolen_card
My card was stolen,lost_or_stolen_card
A fee shouldn't apply to me if my card was stolen.,lost_or_stolen_card
"My card has been stolen. I reported it with the police, but I need to report it with you as well.",lost_or_stolen_card
Can you tell me the status of my new card?,lost_or_stolen_card
My card has been stolen what do I do?,lost_or_stolen_card
"I can't find my card, it is lost.",lost_or_stolen_card
My card is lost!  Please help me!,lost_or_stolen_card
I believe that my card has been stolen!,lost_or_stolen_card
